,Title,Organization,Skills,Ratings,Review counts,Metadata
3198,,," Unsupervised Learning, Feature Engineering, Generative AI, Supervised Learning, Classification And Regression Tree (CART), Data Presentation, Data Analysis, Data Cleansing, Exploratory Data Analysis, Regression Analysis, Deep Learning, Dimensionality Reduction, Reinforcement Learning, Keras (Neural Network Library), Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Applied Machine Learning, Data Science, Machine Learning, Python Programming",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3199,,," Unsupervised Learning, Feature Engineering, Generative AI, Supervised Learning, Classification And Regression Tree (CART), Data Presentation, Data Analysis, Data Cleansing, Exploratory Data Analysis, Regression Analysis, Deep Learning, Dimensionality Reduction, Reinforcement Learning, Keras (Neural Network Library), Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Applied Machine Learning, Data Science, Machine Learning, Python Programming",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3200,,," Unsupervised Learning, Feature Engineering, Generative AI, Supervised Learning, Classification And Regression Tree (CART), Data Presentation, Data Analysis, Data Cleansing, Exploratory Data Analysis, Regression Analysis, Deep Learning, Dimensionality Reduction, Reinforcement Learning, Keras (Neural Network Library), Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Applied Machine Learning, Data Science, Machine Learning, Python Programming",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3201,,," Unsupervised Learning, Feature Engineering, Generative AI, Supervised Learning, Classification And Regression Tree (CART), Data Presentation, Data Analysis, Data Cleansing, Exploratory Data Analysis, Regression Analysis, Deep Learning, Dimensionality Reduction, Reinforcement Learning, Keras (Neural Network Library), Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Applied Machine Learning, Data Science, Machine Learning, Python Programming",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3202,,," Unsupervised Learning, Feature Engineering, Generative AI, Supervised Learning, Classification And Regression Tree (CART), Data Presentation, Data Analysis, Data Cleansing, Exploratory Data Analysis, Regression Analysis, Deep Learning, Dimensionality Reduction, Reinforcement Learning, Keras (Neural Network Library), Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Applied Machine Learning, Data Science, Machine Learning, Python Programming",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3203,,," Unsupervised Learning, Feature Engineering, Generative AI, Supervised Learning, Classification And Regression Tree (CART), Data Presentation, Data Analysis, Data Cleansing, Exploratory Data Analysis, Regression Analysis, Deep Learning, Dimensionality Reduction, Reinforcement Learning, Keras (Neural Network Library), Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Applied Machine Learning, Data Science, Machine Learning, Python Programming",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3204,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3205,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3206,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3207,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3208,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3209,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3210,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3211,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3212,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3213,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3214,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3215,,," Package and Software Management, Microsoft Windows, File Systems, Linux, Operating Systems, User Accounts, Systems Administration, Command-Line Interface, OS Process Management, Windows PowerShell, File Management, Software Installation, Linux Commands, System Monitoring, Remote Access Systems, Authorization (Computing), Virtualization",,,Beginner Â· Course Â· 1 - 3 Months
3216,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3217,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3218,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3219,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3220,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3221,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3222,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3223,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3224,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3225,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3226,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3227,,," Stakeholder Management, Cost Management, Team Management, Team Leadership, Project Management, Communication Planning, Teamwork, Project Management Life Cycle, Conflict Management, Project Coordination, Project Schedules, Financial Analysis, Procurement, Strategic Communication, Cost Estimation, Planning, Ethical Standards And Conduct, Communication, Risk Management, Budgeting",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3228,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3229,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3230,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3231,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3232,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3233,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3234,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3235,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3236,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3237,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3238,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3239,,," Patient Evaluation, Oral and Dental Care, Dental Care, Oral Health, Dentistry, Dental Hygiene, Oral Hygiene, Dental Procedures, Cardiology, Precision Medicine, Medical History Documentation, Internal Medicine, General Medicine, Health Care, Public Health, Disabilities, Oncology, Anatomy, Chronic Diseases, Health Technology",,,Intermediate Â· Specialization Â· 3 - 6 Months
3240,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3241,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3242,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3243,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3244,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3245,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3246,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3247,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3248,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3249,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3250,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3251,,," Customer Engagement, Personalized Service, Marketing, Data-Driven Decision-Making, Marketing Analytics, Business Intelligence, Digital Transformation, Market Intelligence, Artificial Intelligence, Business Strategy, Digital Marketing, Competitive Analysis, Network Analysis, Digital Media Strategy",,,Beginner Â· Course Â· 1 - 4 Weeks
3252,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3253,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3254,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3255,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3256,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3257,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3258,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3259,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3260,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3261,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3262,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3263,,," Data Pipelines, Google Cloud Platform, Dataflow, Data Maintenance, Data Lakes, Data Warehousing, Real Time Data, Data Visualization, Data Storage, Cloud Storage, Data Analysis, Data Processing, Big Data, Data Infrastructure, Tensorflow, Extract, Transform, Load, Data Management, Data Integration, Apache Spark, Data Architecture",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
3264,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3265,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3266,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3267,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3268,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3269,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3270,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3271,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3272,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3273,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3274,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3275,,," Prompt Engineering, Cloud Infrastructure, Kubernetes, PostgreSQL, Data Migration, Database Architecture and Administration, Cloud Computing Architecture, Database Administration, Cloud-Based Integration, Application Deployment, Containerization, MySQL, Identity and Access Management, Cloud Services, Generative AI, Cloud Computing, Cloud Applications, Google Cloud Platform, Database Design, Database Management",,,Intermediate Â· Specialization Â· 3 - 6 Months
3276,,," Sales Pipelines, Customer Success Management, Sales Process, Salesforce, Sales Operations, Dashboard, Prospecting and Qualification, Sales Support, Customer Relationship Management (CRM) Software, Customer Relationship Management, Sales Development, Lead Generation, Sales Enablement, Sales Management, Data Visualization, Sales, Customer Support, Business Reporting, Campaign Management, Data Import/Export",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
3277,,," Sales Pipelines, Customer Success Management, Sales Process, Salesforce, Sales Operations, Dashboard, Prospecting and Qualification, Sales Support, Customer Relationship Management (CRM) Software, Customer Relationship Management, Sales Development, Lead Generation, Sales Enablement, Sales Management, Data Visualization, Sales, Customer Support, Business Reporting, Campaign Management, Data Import/Export",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
